RowID	Path	Record	RecordBytes	English	Korean	Status	Note
1357	Data/NPCData/109.EDT	19	480	His hair is parted in the middle. I think Joey was wearing his blue jacket, but I can't be sure. Could've had on his yellow shirt with it. He didn't pack anything, and they're missing, so he could be wearing them.	가르마는 가운데로 타고 있어요. 파란 재킷을 입고 나간 것 같긴 한데 확실하진 않아요. 노란 셔츠도 같이 입었을지 몰라요. 짐을 챙겨가진 않았는데 그 옷들이 없어졌으니 입고 있을 수도 있어요.	번역완료	batch RowID 1288-1487
1358	Data/NPCData/109.EDT	20	480	Well...maybe you could keep an eye out for him. He's probably in one of the towns. He was never much for the wilderness. Maybe Estoni? There's plenty of adventure in those junkyards.	혹시... 보게 되면 눈여겨봐주세요. 아마 어느 도시엔가 있을 거예요. 원래 야외를 좋아하는 애는 아니거든요. 에스토니일까요? 고철장에는 모험거리도 많으니까요.	번역완료	batch RowID 1288-1487
1359	Data/NPCData/109.EDT	21	480	He might have gone to the ruins in Chitzena... Or the town of Alma, nah... there's too many soldiers there. I just hope he didn't go up to San Mona. There's nothing but hookers, booze and trouble there...	치트제나 폐허로 갔을 수도 있고... 아니면 알마? 아니야, 거긴 군인이 너무 많아. 산모나로만 안 갔으면 좋겠어요. 거긴 매춘부와 술, 골칫거리밖에 없잖아요...	번역완료	batch RowID 1288-1487
1360	Data/NPCData/109.EDT	22	480	If you find him, could you please bring him back? I can't ask the army, they'd only recruit him. And the last thing I want is to see Joey working for the army and her.	찾게 되면 제발 데려와주시겠어요? 군대에는 부탁할 수 없어요. 그랬다간 애를 징집해버릴 테니까요. 조이가 군대와 그 여자를 위해 일하는 모습만은 절대 보고 싶지 않아요.	번역완료	batch RowID 1288-1487
1361	Data/NPCData/109.EDT	23	480	Have you found him yet?	아직 못 찾으셨나요?	번역완료	batch RowID 1288-1487
1362	Data/NPCData/109.EDT	24	480	I know you're really busy, and I know you've already helped me out before, but Joey is gone again. I can't find him anywhere. Could you please keep an eye out for him?	정말 바쁘신 것도 알고, 전에 이미 절 도와주신 것도 알아요. 그런데 조이가 또 사라졌어요. 어디에도 없어요. 혹시 보이면 눈여겨봐주시겠어요?	번역완료	batch RowID 1288-1487
1363	Data/NPCData/109.EDT	25	480	I don't know what's with that boy. He's been such a rebel lately.	그 애가 요즘 왜 그러는지 모르겠어요. 최근 들어 정말 반항적이 됐어요.	번역완료	batch RowID 1288-1487
1364	Data/NPCData/109.EDT	26	480	It seems like only yesterday I was changing his diapers.	어제까지만 해도 제가 기저귀를 갈아주던 것 같은데...	번역완료	batch RowID 1288-1487
1365	Data/NPCData/109.EDT	27	480	I'm worried sick. Joey always manages to find trouble.	걱정돼 죽겠어요. 조이는 언제나 말썽을 찾아다니니까요.	번역완료	batch RowID 1288-1487
1366	Data/NPCData/109.EDT	28	480	Oh, my God... Oh, my heart can't take...	세상에... 아, 내 심장이 견디질 못하겠...	번역완료	batch RowID 1288-1487
1367	Data/NPCData/109.EDT	29	480	Why? Why?	왜요? 왜?	번역완료	batch RowID 1288-1487
1368	Data/NPCData/109.EDT	30	480	I've been hoping to see you. I wanted to thank you for returning my Joey. I'm trying to keep a better eye on him... He's a bundle of energy, that boy. Maybe there's something I can do to show our appreciation...	꼭 다시 뵙고 싶었어요. 우리 조이를 데려다주셔서 감사하다는 말을 하고 싶었거든요. 이번에는 더 잘 지켜보려고 해요... 그 애는 정말 에너지가 넘쳐요. 어떻게든 감사의 뜻을 보일 방법이 있을지도 모르겠네요...	번역완료	batch RowID 1288-1487
1369	Data/NPCData/109.EDT	31	480	Thank you for your concern.	걱정해주셔서 고마워요.	번역완료	batch RowID 1288-1487
1370	Data/NPCData/109.EDT	32	480	Protect me. Please...	저를 지켜주세요. 제발...	번역완료	batch RowID 1288-1487
1371	Data/NPCData/109.EDT	33	480	I have heard that the Queen is worried. She is getting desperate and will try anything to stop you. Please be careful.	여왕이 불안해한다는 말을 들었어요. 점점 궁지에 몰려서 당신들을 막으려고 무슨 짓이든 할 거예요. 제발 조심하세요.	번역완료	batch RowID 1288-1487
1372	Data/NPCData/110.EDT	1	480	Yo.	요.	번역완료	batch RowID 1288-1487
1373	Data/NPCData/110.EDT	2	480	Still alive, ay?	아직 살아 있네, 응?	번역완료	batch RowID 1288-1487
1374	Data/NPCData/110.EDT	3	480	I come down for a vacation. So's I get a war! Da luck I got, you know? Itza bad.	난 휴가 왔는데 전쟁을 만났어! 내 운이 이렇다니까, 알겠어? 완전 꽝이야.	번역완료	batch RowID 1288-1487
1375	Data/NPCData/110.EDT	4	480	Told the old lady, I says, I'm going for a little trip, and she gets all hot under da collar! Now it's me who's hot. Itza no place for a family man, you know what I'm saying? The family. It's important.	집사람한테 말했지. 내가 잠깐 여행 좀 다녀오겠다고. 그랬더니 난리가 난 거야! 이제 열받는 건 나라고. 여긴 가정 있는 남자가 올 데가 아니야, 무슨 말인지 알지? 가족 말이야. 중요하다고.	번역완료	batch RowID 1288-1487
1376	Data/NPCData/110.EDT	5	480	No, forget about it.	아니, 됐어. 잊어버려.	번역완료	batch RowID 1288-1487
1377	Data/NPCData/110.EDT	6	480	You know, I figured there'd be more broads down here. What's a vacation without broads? I mean, who's doing my cookin' and cleanin', you know what I mean?	말이야, 여기 여자들이 좀 더 많을 줄 알았어. 여자 없는 휴가가 무슨 휴가야? 내 밥이랑 청소는 누가 해주냐고, 무슨 말인지 알겠어?	번역완료	batch RowID 1288-1487
1378	Data/NPCData/110.EDT	7	480	Just back off. You got a problem with that? Just forget about it. You sound like my old lady.	그냥 물러서. 불만 있어? 잊어버려. 꼭 우리 집사람처럼 말하네.	번역완료	batch RowID 1288-1487
1379	Data/NPCData/110.EDT	8	480	Hey, you couldn't afford me, you know what I'm saying? And, ah, I'm not into it anyway. Just forget about it.	이봐, 넌 내 몸값 감당도 못 해. 무슨 말인지 알겠어? 그리고 난 그런 일엔 관심도 없어. 그냥 잊어버려.	번역완료	batch RowID 1288-1487
1380	Data/NPCData/110.EDT	9	480	Uh, yo, get me a doctor.	어, 이봐. 의사 좀 불러줘.	번역완료	batch RowID 1288-1487
1381	Data/NPCData/110.EDT	10	480	I got better things to do.	난 더 중요한 일이 있어.	번역완료	batch RowID 1288-1487
1382	Data/NPCData/110.EDT	11	480	Hey, I owe you, you know what I'm saying? And I got connections. Wait, just forget about that.	이봐, 내가 빚진 거 알아. 무슨 말인지 알지? 나도 인맥이 좀 있고. 잠깐, 방금 말은 잊어.	번역완료	batch RowID 1288-1487
1383	Data/NPCData/110.EDT	12	480	Yous don't know who yous messin' with!	너희들 지금 누구 건드리는지 몰라!	번역완료	batch RowID 1288-1487
1384	Data/NPCData/110.EDT	13	480	Betta not be any strings attached ta dis!	이거 받고 나중에 뭘 요구하진 마!	번역완료	batch RowID 1288-1487
1385	Data/NPCData/110.EDT	14	480	What were you thinkin'! Now it's your turn to get whacked!	대체 무슨 생각이었어! 이제 네가 골로 갈 차례야!	번역완료	batch RowID 1288-1487
1386	Data/NPCData/110.EDT	15	480	Hey, yo. You settle dis little turf war before you be talking ta me.	이봐. 이 조그만 세력 싸움부터 끝내고 나한테 말 걸어.	번역완료	batch RowID 1288-1487
1387	Data/NPCData/111.EDT	1	480	Haven't seen you before.	처음 보는 얼굴인데.	번역완료	batch RowID 1288-1487
1388	Data/NPCData/111.EDT	2	480	Yeah, you again.	그래, 또 너군.	번역완료	batch RowID 1288-1487
1389	Data/NPCData/111.EDT	3	480	Like it here, yep. Return to values. None of this high-tech stuff.	여기가 마음에 들어. 그래. 기본으로 돌아가는 거지. 이런 첨단 기술 따위 없이.	번역완료	batch RowID 1288-1487
1390	Data/NPCData/111.EDT	4	480	Some kind of honor, yeah, to meet a professional mercenary.	전문 용병을 만나다니, 뭐랄까 영광이군. 그래.	번역완료	batch RowID 1288-1487
1391	Data/NPCData/111.EDT	5	480	No, no, I don't need that.	아니, 아니. 그건 필요 없어.	번역완료	batch RowID 1288-1487
1392	Data/NPCData/111.EDT	6	480	I'm pullin' for the rebels, yeah. Hate government... Any kind of government.	난 반군 편이야. 그래. 정부가 싫거든... 어떤 정부든.	번역완료	batch RowID 1288-1487
1393	Data/NPCData/111.EDT	7	480	Keep that up, and there'll be a future for you in pieces.	계속 그러다간 네 미래는 산산조각 나 있을 거다.	번역완료	batch RowID 1288-1487
1394	Data/NPCData/111.EDT	8	480	Guns aren't really my style. Nope, no.	총은 내 취향이 아니야. 아니, 전혀.	번역완료	batch RowID 1288-1487
1395	Data/NPCData/111.EDT	9	480	Could use some help. Yeah...	도움이 좀 필요하겠어. 그래...	번역완료	batch RowID 1288-1487
1396	Data/NPCData/111.EDT	10	480	Yeah, yeah. Gotta move on.	그래, 그래. 이제 움직여야지.	번역완료	batch RowID 1288-1487
1397	Data/NPCData/111.EDT	11	480	Nice of you, mmhm. Thanks.	친절하군, 음흠. 고마워.	번역완료	batch RowID 1288-1487
1398	Data/NPCData/111.EDT	12	480	Ya gonna pay!	대가를 치르게 될 거야!	번역완료	batch RowID 1288-1487
1399	Data/NPCData/111.EDT	13	480	Yup, I dropped that, didn't I? Thanks.	그래, 내가 그걸 떨어뜨렸지? 고마워.	번역완료	batch RowID 1288-1487
1400	Data/NPCData/111.EDT	14	480	Knew you were a Fed!	역시 연방 요원이었군!	번역완료	batch RowID 1288-1487
1401	Data/NPCData/111.EDT	15	480	Yep, yep. Looks a little dangerous here now. Not safe to talk. No.	그래, 그래. 지금은 좀 위험해 보여. 얘기하기 안전하지 않아. 아니야.	번역완료	batch RowID 1288-1487
1402	Data/NPCData/112.EDT	1	480	Cheerio. I don't recall we've met. Well, welcome to ma bar then. It's good to have you here.	안녕하시오. 전에 만난 기억은 없군요. 그럼 내 술집에 온 걸 환영합니다. 와주셔서 반갑소.	번역완료	batch RowID 1288-1487
1403	Data/NPCData/112.EDT	2	480	Good to see you again, old chap.	또 보니 반갑군요, 친구.	번역완료	batch RowID 1288-1487
1404	Data/NPCData/112.EDT	3	480	Got a few regulars, here, I do. Mostly blokes getting out of the sun. Bloody hot here, I find.	여기엔 단골이 좀 있소. 대부분 햇볕을 피하러 들어오는 친구들이지. 여긴 정말 지독하게 덥더군요.	번역완료	batch RowID 1288-1487
1405	Data/NPCData/112.EDT	4	480	Can't complain about business, but lately, you know, it's uh, it's mostly people coming in to use the loo.	장사는 나쁘지 않소. 다만 요즘은, 어... 화장실 쓰러 들어오는 사람이 대부분이라서 말이오.	번역완료	batch RowID 1288-1487
1406	Data/NPCData/112.EDT	5	480	Very kind of you, chap, but eh, I've no use for that.	정말 친절하군요, 친구. 하지만 어, 그건 내겐 쓸모가 없소.	번역완료	batch RowID 1288-1487
1407	Data/NPCData/112.EDT	6	480	It's a right good life, if you ask me. Never thought me a bartender, but I fancy it now. Pace is slow, blokes are kind, and every so often a, uh, pretty lady comes in, eh. Right proper, it is.	내가 보기엔 꽤 괜찮은 인생이오. 내가 바텐더가 될 줄은 몰랐지만, 이제는 꽤 마음에 듭니다. 삶은 느긋하고, 사람들은 친절하고, 가끔은 어... 예쁜 아가씨도 들어오고. 아주 훌륭하지요.	번역완료	batch RowID 1288-1487
1408	Data/NPCData/112.EDT	7	480	Maybe I'm wrong, chap, but you'll pardon me if I am, but I reckon, uh, you could use a stiff pint. Feeling a little tense, I gather.	내가 틀렸다면 용서하시오, 친구. 하지만 보아하니 독한 술 한 잔이 필요해 보이는군요. 좀 긴장한 것 같소.	번역완료	batch RowID 1288-1487
1409	Data/NPCData/112.EDT	8	480	No thanks. I wouldn't know what to do with a gun.	아뇨, 됐소. 총을 줘도 어떻게 써야 할지 모르겠군요.	번역완료	batch RowID 1288-1487
1410	Data/NPCData/112.EDT	9	480	Need a doctor...	의사가 필요해...	번역완료	batch RowID 1288-1487
1411	Data/NPCData/112.EDT	10	480	I'll leave you be, chap.	그럼 방해하지 않겠소, 친구.	번역완료	batch RowID 1288-1487
1412	Data/NPCData/112.EDT	11	480	I do accept tips, but I'd rather you order first.	팁은 받지만, 먼저 주문부터 해주셨으면 좋겠군요.	번역완료	batch RowID 1288-1487
1413	Data/NPCData/112.EDT	12	480	Got some choice bottles, eh. What's your fancy?	괜찮은 술이 몇 병 있소. 뭘 드시겠습니까?	번역완료	batch RowID 1288-1487
1414	Data/NPCData/112.EDT	13	480	No hurry, chap. Take your time.	서두를 것 없소, 친구. 천천히 고르시오.	번역완료	batch RowID 1288-1487
1415	Data/NPCData/112.EDT	14	480	Blimey this heat, eh! Cold drink will do you good.	세상에, 이 더위 좀 보시오! 차가운 술 한잔하면 좀 나을 겁니다.	번역완료	batch RowID 1288-1487
